[0530/195256.107:INFO:CONSOLE(7)] "Another connection wants to delete database 'wawc'. Closing db now to resume the delete request.", source: https://web.whatsapp.com/vendor1~app.a91035d81a749b3d5627.js (7)
[0530/195257.656:INFO:CONSOLE(1)] "Uncaught (in promise) TypeError: Failed to execute 'put' on 'Cache': Partial response (status code 206) is unsupported", source: https://web.whatsapp.com/serviceworker.js (1)
[0530/195310.511:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195410.350:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195430.428:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195450.399:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195510.398:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195530.433:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195552.717:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195652.680:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195712.698:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195732.597:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195752.613:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195812.669:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195834.511:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195934.545:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/195954.479:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
[0530/200014.550:INFO:CONSOLE(2)] "Uncaught (in promise) Error: qrcode is not defined", source:  (2)
